panel,dataset_id,dataset,case,epsilon,seed,method,feature_aggregation,calibration,n_rows,n_test,fault_rate,auroc,auprc,runtime_sec
wsn_labeled_stuck_pmldp,wsn_stuck_at,Prepared WSN stuck-at labels,stuck302,4.0,0,pm_llr_cusum,max_rank_over_final_timestep_4_scalar_features,normal_label_rows_in_first_half,4688,2344,0.3003412969283277,0.4823266006097561,0.2677292803330046,0.02110700000775978
wsn_labeled_stuck_pmldp,wsn_stuck_at,Prepared WSN stuck-at labels,stuck302,4.0,0,pm_window_glr,max_rank_over_final_timestep_4_scalar_features,normal_label_rows_in_first_half,4688,2344,0.3003412969283277,0.601660372782705,0.4310774253447354,0.11591979999502655
wsn_labeled_stuck_pmldp,wsn_stuck_at,Prepared WSN stuck-at labels,stuck302,4.0,0,privsaf_hmm,max_rank_over_final_timestep_4_scalar_features,normal_label_rows_in_first_half,4688,2344,0.3003412969283277,0.47833070606984485,0.29059401213548397,2.6806824000086635
wsn_labeled_stuck_pmldp,wsn_stuck_at,Prepared WSN stuck-at labels,stuck302,4.0,0,privsaf_mixture,max_rank_over_final_timestep_4_scalar_features,normal_label_rows_in_first_half,4688,2344,0.3003412969283277,0.43921926967849223,0.2673528077107488,0.054163900000276044
wsn_labeled_stuck_pmldp,wsn_stuck_at,Prepared WSN stuck-at labels,stuck302,4.0,1,generic_pm_hmm,max_rank_over_final_timestep_4_scalar_features,normal_label_rows_in_first_half,4688,2344,0.3003412969283277,0.48464566588137475,0.3007510456218715,1.0225946999998996
wsn_labeled_stuck_pmldp,wsn_stuck_at,Prepared WSN stuck-at labels,stuck302,4.0,1,pm_column_likelihood_scan,max_rank_over_final_timestep_4_scalar_features,normal_label_rows_in_first_half,4688,2344,0.3003412969283277,0.6387039218403547,0.40233725126415176,0.0020096999796805903
wsn_labeled_stuck_pmldp,wsn_stuck_at,Prepared WSN stuck-at labels,stuck302,4.0,1,pm_llr_cusum,max_rank_over_final_timestep_4_scalar_features,normal_label_rows_in_first_half,4688,2344,0.3003412969283277,0.4806969754711751,0.2671985819209891,0.025650399998994544
wsn_labeled_stuck_pmldp,wsn_stuck_at,Prepared WSN stuck-at labels,stuck302,4.0,1,pm_window_glr,max_rank_over_final_timestep_4_scalar_features,normal_label_rows_in_first_half,4688,2344,0.3003412969283277,0.5513078575388026,0.33739007371735635,0.16366770000604447
wsn_labeled_stuck_pmldp,wsn_stuck_at,Prepared WSN stuck-at labels,stuck302,4.0,1,privsaf_hmm,max_rank_over_final_timestep_4_scalar_features,normal_label_rows_in_first_half,4688,2344,0.3003412969283277,0.47506236141906877,0.29699398023080487,3.550893699983135
wsn_labeled_stuck_pmldp,wsn_stuck_at,Prepared WSN stuck-at labels,stuck302,4.0,1,privsaf_mixture,max_rank_over_final_timestep_4_scalar_features,normal_label_rows_in_first_half,4688,2344,0.3003412969283277,0.44913690063747225,0.2725998633026227,0.053160099996603094
wsn_labeled_stuck_pmldp,wsn_stuck_at,Prepared WSN stuck-at labels,stuck302,4.0,2,generic_pm_hmm,max_rank_over_final_timestep_4_scalar_features,normal_label_rows_in_first_half,4688,2344,0.3003412969283277,0.4498259077050997,0.2740259643447633,1.066613699993468
wsn_labeled_stuck_pmldp,wsn_stuck_at,Prepared WSN stuck-at labels,stuck302,4.0,2,pm_column_likelihood_scan,max_rank_over_final_timestep_4_scalar_features,normal_label_rows_in_first_half,4688,2344,0.3003412969283277,0.6183957524944568,0.3729335755808711,0.0028168999997433275
wsn_labeled_stuck_pmldp,wsn_stuck_at,Prepared WSN stuck-at labels,stuck302,4.0,2,pm_llr_cusum,max_rank_over_final_timestep_4_scalar_features,normal_label_rows_in_first_half,4688,2344,0.3003412969283277,0.48226986904102,0.2677485367707406,0.03365269998903386
wsn_labeled_stuck_pmldp,wsn_stuck_at,Prepared WSN stuck-at labels,stuck302,4.0,2,pm_window_glr,max_rank_over_final_timestep_4_scalar_features,normal_label_rows_in_first_half,4688,2344,0.3003412969283277,0.6720850367239468,0.5959578599206564,0.18403059999400284
wsn_labeled_stuck_pmldp,wsn_stuck_at,Prepared WSN stuck-at labels,stuck302,4.0,2,privsaf_hmm,max_rank_over_final_timestep_4_scalar_features,normal_label_rows_in_first_half,4688,2344,0.3003412969283277,0.4486648593403547,0.2765090768670706,3.8100215000013122
wsn_labeled_stuck_pmldp,wsn_stuck_at,Prepared WSN stuck-at labels,stuck302,4.0,2,privsaf_mixture,max_rank_over_final_timestep_4_scalar_features,normal_label_rows_in_first_half,4688,2344,0.3003412969283277,0.43541565618070954,0.26735855940347464,0.06154370000876952
wsn_labeled_stuck_pmldp,wsn_stuck_at,Prepared WSN stuck-at labels,stuck402,2.0,0,generic_pm_hmm,max_rank_over_final_timestep_4_scalar_features,normal_label_rows_in_first_half,4688,2344,0.40017064846416384,0.4908069892358974,0.402848703241378,0.9537371000042185
wsn_labeled_stuck_pmldp,wsn_stuck_at,Prepared WSN stuck-at labels,stuck402,2.0,0,pm_column_likelihood_scan,max_rank_over_final_timestep_4_scalar_features,normal_label_rows_in_first_half,4688,2344,0.40017064846416384,0.5362336862729635,0.43217764227502636,0.0022677000088151544
wsn_labeled_stuck_pmldp,wsn_stuck_at,Prepared WSN stuck-at labels,stuck402,2.0,0,pm_llr_cusum,max_rank_over_final_timestep_4_scalar_features,normal_label_rows_in_first_half,4688,2344,0.40017064846416384,0.5111299578110261,0.3698264181100268,0.02941729998565279
wsn_labeled_stuck_pmldp,wsn_stuck_at,Prepared WSN stuck-at labels,stuck402,2.0,0,pm_window_glr,max_rank_over_final_timestep_4_scalar_features,normal_label_rows_in_first_half,4688,2344,0.40017064846416384,0.6544253685848345,0.5923595841325532,0.14812999998684973
wsn_labeled_stuck_pmldp,wsn_stuck_at,Prepared WSN stuck-at labels,stuck402,2.0,0,privsaf_hmm,max_rank_over_final_timestep_4_scalar_features,normal_label_rows_in_first_half,4688,2344,0.40017064846416384,0.4908001649949804,0.4101164437314364,3.8221056000038516
wsn_labeled_stuck_pmldp,wsn_stuck_at,Prepared WSN stuck-at labels,stuck402,2.0,0,privsaf_mixture,max_rank_over_final_timestep_4_scalar_features,normal_label_rows_in_first_half,4688,2344,0.40017064846416384,0.4650591282563003,0.3749603450726628,0.059939099999610335
wsn_labeled_stuck_pmldp,wsn_stuck_at,Prepared WSN stuck-at labels,stuck402,2.0,1,generic_pm_hmm,max_rank_over_final_timestep_4_scalar_features,normal_label_rows_in_first_half,4688,2344,0.40017064846416384,0.467413491372643,0.37361265480068373,0.8812405000207946
wsn_labeled_stuck_pmldp,wsn_stuck_at,Prepared WSN stuck-at labels,stuck402,2.0,1,pm_column_likelihood_scan,max_rank_over_final_timestep_4_scalar_features,normal_label_rows_in_first_half,4688,2344,0.40017064846416384,0.5409943525615167,0.43180299315749543,0.002030199990258552
wsn_labeled_stuck_pmldp,wsn_stuck_at,Prepared WSN stuck-at labels,stuck402,2.0,1,pm_llr_cusum,max_rank_over_final_timestep_4_scalar_features,normal_label_rows_in_first_half,4688,2344,0.40017064846416384,0.518352279448116,0.3723536519048132,0.026491399985388853
wsn_labeled_stuck_pmldp,wsn_stuck_at,Prepared WSN stuck-at labels,stuck402,2.0,1,pm_window_glr,max_rank_over_final_timestep_4_scalar_features,normal_label_rows_in_first_half,4688,2344,0.40017064846416384,0.5891515042143479,0.4826227785178789,0.1405708000093
wsn_labeled_stuck_pmldp,wsn_stuck_at,Prepared WSN stuck-at labels,stuck402,2.0,1,privsaf_hmm,max_rank_over_final_timestep_4_scalar_features,normal_label_rows_in_first_half,4688,2344,0.40017064846416384,0.4735041263910078,0.386781393812755,3.396943800005829
wsn_labeled_stuck_pmldp,wsn_stuck_at,Prepared WSN stuck-at labels,stuck402,2.0,1,privsaf_mixture,max_rank_over_final_timestep_4_scalar_features,normal_label_rows_in_first_half,4688,2344,0.40017064846416384,0.4669850806928576,0.3794581949471312,0.05780149999191053
wsn_labeled_stuck_pmldp,wsn_stuck_at,Prepared WSN stuck-at labels,stuck402,2.0,2,generic_pm_hmm,max_rank_over_final_timestep_4_scalar_features,normal_label_rows_in_first_half,4688,2344,0.40017064846416384,0.4875590296839315,0.3884839603971331,0.7026985999982571
wsn_labeled_stuck_pmldp,wsn_stuck_at,Prepared WSN stuck-at labels,stuck402,2.0,2,pm_column_likelihood_scan,max_rank_over_final_timestep_4_scalar_features,normal_label_rows_in_first_half,4688,2344,0.40017064846416384,0.5489718901934142,0.43805271389167805,0.0019259999971836805
wsn_labeled_stuck_pmldp,wsn_stuck_at,Prepared WSN stuck-at labels,stuck402,2.0,2,pm_llr_cusum,max_rank_over_final_timestep_4_scalar_features,normal_label_rows_in_first_half,4688,2344,0.40017064846416384,0.5211195091399333,0.3735415192422559,0.02126749999297317
wsn_labeled_stuck_pmldp,wsn_stuck_at,Prepared WSN stuck-at labels,stuck402,2.0,2,pm_window_glr,max_rank_over_final_timestep_4_scalar_features,normal_label_rows_in_first_half,4688,2344,0.40017064846416384,0.6981960498260577,0.5719360716234575,0.11630559999321122
wsn_labeled_stuck_pmldp,wsn_stuck_at,Prepared WSN stuck-at labels,stuck402,2.0,2,privsaf_hmm,max_rank_over_final_timestep_4_scalar_features,normal_label_rows_in_first_half,4688,2344,0.40017064846416384,0.48513680328291486,0.3935196315746255,2.714368299974012
wsn_labeled_stuck_pmldp,wsn_stuck_at,Prepared WSN stuck-at labels,stuck402,2.0,2,privsaf_mixture,max_rank_over_final_timestep_4_scalar_features,normal_label_rows_in_first_half,4688,2344,0.40017064846416384,0.4721904600144977,0.3797431718116086,0.044552600011229515
wsn_labeled_stuck_pmldp,wsn_stuck_at,Prepared WSN stuck-at labels,stuck402,4.0,0,generic_pm_hmm,max_rank_over_final_timestep_4_scalar_features,normal_label_rows_in_first_half,4688,2344,0.40017064846416384,0.4717203456402199,0.3816837718258381,0.7094405999960145
wsn_labeled_stuck_pmldp,wsn_stuck_at,Prepared WSN stuck-at labels,stuck402,4.0,0,pm_column_likelihood_scan,max_rank_over_final_timestep_4_scalar_features,normal_label_rows_in_first_half,4688,2344,0.40017064846416384,0.5738276712353695,0.450497117047972,0.001771700000972487
wsn_labeled_stuck_pmldp,wsn_stuck_at,Prepared WSN stuck-at labels,stuck402,4.0,0,pm_llr_cusum,max_rank_over_final_timestep_4_scalar_features,normal_label_rows_in_first_half,4688,2344,0.40017064846416384,0.5228005471524717,0.3735842445020031,0.022485199981019832
wsn_labeled_stuck_pmldp,wsn_stuck_at,Prepared WSN stuck-at labels,stuck402,4.0,0,pm_window_glr,max_rank_over_final_timestep_4_scalar_features,normal_label_rows_in_first_half,4688,2344,0.40017064846416384,0.5428478922194555,0.47352496642813874,0.11995580000802875
wsn_labeled_stuck_pmldp,wsn_stuck_at,Prepared WSN stuck-at labels,stuck402,4.0,0,privsaf_hmm,max_rank_over_final_timestep_4_scalar_features,normal_label_rows_in_first_half,4688,2344,0.40017064846416384,0.47331001464937056,0.38342744984621185,2.7883880000008503
wsn_labeled_stuck_pmldp,wsn_stuck_at,Prepared WSN stuck-at labels,stuck402,4.0,0,privsaf_mixture,max_rank_over_final_timestep_4_scalar_features,normal_label_rows_in_first_half,4688,2344,0.40017064846416384,0.44323217280797794,0.36359500606743633,0.04391810001106933
wsn_labeled_stuck_pmldp,wsn_stuck_at,Prepared WSN stuck-at labels,stuck402,4.0,1,generic_pm_hmm,max_rank_over_final_timestep_4_scalar_features,normal_label_rows_in_first_half,4688,2344,0.40017064846416384,0.4866085645740005,0.39876742967884937,0.6529840000002878
wsn_labeled_stuck_pmldp,wsn_stuck_at,Prepared WSN stuck-at labels,stuck402,4.0,1,pm_column_likelihood_scan,max_rank_over_final_timestep_4_scalar_features,normal_label_rows_in_first_half,4688,2344,0.40017064846416384,0.5874753948202495,0.46276724929988855,0.0016225000144913793
wsn_labeled_stuck_pmldp,wsn_stuck_at,Prepared WSN stuck-at labels,stuck402,4.0,1,pm_llr_cusum,max_rank_over_final_timestep_4_scalar_features,normal_label_rows_in_first_half,4688,2344,0.40017064846416384,0.520436326799249,0.37261963685313537,0.02137800000491552
wsn_labeled_stuck_pmldp,wsn_stuck_at,Prepared WSN stuck-at labels,stuck402,4.0,1,pm_window_glr,max_rank_over_final_timestep_4_scalar_features,normal_label_rows_in_first_half,4688,2344,0.40017064846416384,0.5864657862890383,0.5075615219673622,0.10838569999032188
wsn_labeled_stuck_pmldp,wsn_stuck_at,Prepared WSN stuck-at labels,stuck402,4.0,1,privsaf_hmm,max_rank_over_final_timestep_4_scalar_features,normal_label_rows_in_first_half,4688,2344,0.40017064846416384,0.47740076795457786,0.3998582361800631,2.5925841000134824
wsn_labeled_stuck_pmldp,wsn_stuck_at,Prepared WSN stuck-at labels,stuck402,4.0,1,privsaf_mixture,max_rank_over_final_timestep_4_scalar_features,normal_label_rows_in_first_half,4688,2344,0.40017064846416384,0.45106867612759216,0.36936339984658656,0.0432200999930501
wsn_labeled_stuck_pmldp,wsn_stuck_at,Prepared WSN stuck-at labels,stuck402,4.0,2,generic_pm_hmm,max_rank_over_final_timestep_4_scalar_features,normal_label_rows_in_first_half,4688,2344,0.40017064846416384,0.44291219173387286,0.37016154861448924,0.6458977999864146
wsn_labeled_stuck_pmldp,wsn_stuck_at,Prepared WSN stuck-at labels,stuck402,4.0,2,pm_column_likelihood_scan,max_rank_over_final_timestep_4_scalar_features,normal_label_rows_in_first_half,4688,2344,0.40017064846416384,0.5632246964729287,0.4415774447013412,0.0016952000005403534
wsn_labeled_stuck_pmldp,wsn_stuck_at,Prepared WSN stuck-at labels,stuck402,4.0,2,pm_llr_cusum,max_rank_over_final_timestep_4_scalar_features,normal_label_rows_in_first_half,4688,2344,0.40017064846416384,0.5227607390804563,0.3735710739986584,0.020979900000384077
wsn_labeled_stuck_pmldp,wsn_stuck_at,Prepared WSN stuck-at labels,stuck402,4.0,2,pm_window_glr,max_rank_over_final_timestep_4_scalar_features,normal_label_rows_in_first_half,4688,2344,0.40017064846416384,0.636887448552806,0.6464938593245491,0.11127429999760352
wsn_labeled_stuck_pmldp,wsn_stuck_at,Prepared WSN stuck-at labels,stuck402,4.0,2,privsaf_hmm,max_rank_over_final_timestep_4_scalar_features,normal_label_rows_in_first_half,4688,2344,0.40017064846416384,0.43674497356744013,0.3703661487893677,2.567686699985643
wsn_labeled_stuck_pmldp,wsn_stuck_at,Prepared WSN stuck-at labels,stuck402,4.0,2,privsaf_mixture,max_rank_over_final_timestep_4_scalar_features,normal_label_rows_in_first_half,4688,2344,0.40017064846416384,0.43271488018149445,0.3602870804900632,0.042995299998437986
wsn_labeled_stuck_pmldp,wsn_stuck_at,Prepared WSN stuck-at labels,stuck502,2.0,0,generic_pm_hmm,max_rank_over_final_timestep_4_scalar_features,normal_label_rows_in_first_half,4688,2344,0.5,0.4825420214562779,0.4906157583596756,0.6453371000097832
wsn_labeled_stuck_pmldp,wsn_stuck_at,Prepared WSN stuck-at labels,stuck502,2.0,0,pm_column_likelihood_scan,max_rank_over_final_timestep_4_scalar_features,normal_label_rows_in_first_half,4688,2344,0.5,0.503424253631376,0.5039966211555713,0.0016245000006165355
wsn_labeled_stuck_pmldp,wsn_stuck_at,Prepared WSN stuck-at labels,stuck502,2.0,0,pm_llr_cusum,max_rank_over_final_timestep_4_scalar_features,normal_label_rows_in_first_half,4688,2344,0.5,0.5560508130554811,0.4822242545584521,0.020424199989065528
wsn_labeled_stuck_pmldp,wsn_stuck_at,Prepared WSN stuck-at labels,stuck502,2.0,0,pm_window_glr,max_rank_over_final_timestep_4_scalar_features,normal_label_rows_in_first_half,4688,2344,0.5,0.6597903732134329,0.6628625738843894,0.10830919998988975
wsn_labeled_stuck_pmldp,wsn_stuck_at,Prepared WSN stuck-at labels,stuck502,2.0,0,privsaf_hmm,max_rank_over_final_timestep_4_scalar_features,normal_label_rows_in_first_half,4688,2344,0.5,0.4868406300597561,0.4994355153782283,2.568159200018272
wsn_labeled_stuck_pmldp,wsn_stuck_at,Prepared WSN stuck-at labels,stuck502,2.0,0,privsaf_mixture,max_rank_over_final_timestep_4_scalar_features,normal_label_rows_in_first_half,4688,2344,0.5,0.45783075516313526,0.47115818492908434,0.043387999990954995
wsn_labeled_stuck_pmldp,wsn_stuck_at,Prepared WSN stuck-at labels,stuck502,2.0,1,generic_pm_hmm,max_rank_over_final_timestep_4_scalar_features,normal_label_rows_in_first_half,4688,2344,0.5,0.4535266863912218,0.4611351719381267,0.6464839999971446
wsn_labeled_stuck_pmldp,wsn_stuck_at,Prepared WSN stuck-at labels,stuck502,2.0,1,pm_column_likelihood_scan,max_rank_over_final_timestep_4_scalar_features,normal_label_rows_in_first_half,4688,2344,0.5,0.5215341762862701,0.5193868546738867,0.0017250999953830615
wsn_labeled_stuck_pmldp,wsn_stuck_at,Prepared WSN stuck-at labels,stuck502,2.0,1,pm_llr_cusum,max_rank_over_final_timestep_4_scalar_features,normal_label_rows_in_first_half,4688,2344,0.5,0.5633248494449556,0.4833225621913783,0.020856500006630085
wsn_labeled_stuck_pmldp,wsn_stuck_at,Prepared WSN stuck-at labels,stuck502,2.0,1,pm_window_glr,max_rank_over_final_timestep_4_scalar_features,normal_label_rows_in_first_half,4688,2344,0.5,0.4585409410709501,0.4779344885890936,0.1101403000211576
wsn_labeled_stuck_pmldp,wsn_stuck_at,Prepared WSN stuck-at labels,stuck502,2.0,1,privsaf_hmm,max_rank_over_final_timestep_4_scalar_features,normal_label_rows_in_first_half,4688,2344,0.5,0.4502181883306736,0.4729872339510527,2.5648542000126326
wsn_labeled_stuck_pmldp,wsn_stuck_at,Prepared WSN stuck-at labels,stuck502,2.0,1,privsaf_mixture,max_rank_over_final_timestep_4_scalar_features,normal_label_rows_in_first_half,4688,2344,0.5,0.46504691376719587,0.47614157917133193,0.04302860001916997
wsn_labeled_stuck_pmldp,wsn_stuck_at,Prepared WSN stuck-at labels,stuck502,2.0,2,generic_pm_hmm,max_rank_over_final_timestep_4_scalar_features,normal_label_rows_in_first_half,4688,2344,0.5,0.4727821523838367,0.4756011442050029,0.645304000005126
wsn_labeled_stuck_pmldp,wsn_stuck_at,Prepared WSN stuck-at labels,stuck502,2.0,2,pm_column_likelihood_scan,max_rank_over_final_timestep_4_scalar_features,normal_label_rows_in_first_half,4688,2344,0.5,0.5089219152232408,0.5087041251945441,0.0016354000108549371
wsn_labeled_stuck_pmldp,wsn_stuck_at,Prepared WSN stuck-at labels,stuck502,2.0,2,pm_llr_cusum,max_rank_over_final_timestep_4_scalar_features,normal_label_rows_in_first_half,4688,2344,0.5,0.5702497990658016,0.48836466024927394,0.02077219999046065
wsn_labeled_stuck_pmldp,wsn_stuck_at,Prepared WSN stuck-at labels,stuck502,2.0,2,pm_window_glr,max_rank_over_final_timestep_4_scalar_features,normal_label_rows_in_first_half,4688,2344,0.5,0.5574424279840184,0.5657854493569872,0.10891409998293966
wsn_labeled_stuck_pmldp,wsn_stuck_at,Prepared WSN stuck-at labels,stuck502,2.0,2,privsaf_hmm,max_rank_over_final_timestep_4_scalar_features,normal_label_rows_in_first_half,4688,2344,0.5,0.4756829578678843,0.48466806974956694,2.569746799999848
wsn_labeled_stuck_pmldp,wsn_stuck_at,Prepared WSN stuck-at labels,stuck502,2.0,2,privsaf_mixture,max_rank_over_final_timestep_4_scalar_features,normal_label_rows_in_first_half,4688,2344,0.5,0.4626637322508124,0.47330837587590996,0.04242900000826921
wsn_labeled_stuck_pmldp,wsn_stuck_at,Prepared WSN stuck-at labels,stuck502,4.0,0,generic_pm_hmm,max_rank_over_final_timestep_4_scalar_features,normal_label_rows_in_first_half,4688,2344,0.5,0.4766839887476849,0.4843090201634779,0.6481905999826267
wsn_labeled_stuck_pmldp,wsn_stuck_at,Prepared WSN stuck-at labels,stuck502,4.0,0,pm_column_likelihood_scan,max_rank_over_final_timestep_4_scalar_features,normal_label_rows_in_first_half,4688,2344,0.5,0.564696079744668,0.5430306209595908,0.0017062000115402043
wsn_labeled_stuck_pmldp,wsn_stuck_at,Prepared WSN stuck-at labels,stuck502,4.0,0,pm_llr_cusum,max_rank_over_final_timestep_4_scalar_features,normal_label_rows_in_first_half,4688,2344,0.5,0.574829424338082,0.48947577346452575,0.01998069998808205
wsn_labeled_stuck_pmldp,wsn_stuck_at,Prepared WSN stuck-at labels,stuck502,4.0,0,pm_window_glr,max_rank_over_final_timestep_4_scalar_features,normal_label_rows_in_first_half,4688,2344,0.5,0.3811779985789001,0.42600235864339303,0.10985720001917798
wsn_labeled_stuck_pmldp,wsn_stuck_at,Prepared WSN stuck-at labels,stuck502,4.0,0,privsaf_hmm,max_rank_over_final_timestep_4_scalar_features,normal_label_rows_in_first_half,4688,2344,0.5,0.48095092837423853,0.4841540663027186,2.5640037000121083
wsn_labeled_stuck_pmldp,wsn_stuck_at,Prepared WSN stuck-at labels,stuck502,4.0,0,privsaf_mixture,max_rank_over_final_timestep_4_scalar_features,normal_label_rows_in_first_half,4688,2344,0.5,0.44584677748139173,0.46224323717867827,0.04256699999677949
wsn_labeled_stuck_pmldp,wsn_stuck_at,Prepared WSN stuck-at labels,stuck502,4.0,1,generic_pm_hmm,max_rank_over_final_timestep_4_scalar_features,normal_label_rows_in_first_half,4688,2344,0.5,0.48771862514414843,0.5037153575697374,0.6446886000048835
wsn_labeled_stuck_pmldp,wsn_stuck_at,Prepared WSN stuck-at labels,stuck502,4.0,1,pm_column_likelihood_scan,max_rank_over_final_timestep_4_scalar_features,normal_label_rows_in_first_half,4688,2344,0.5,0.5903086378408602,0.5640805380365814,0.0015515999984927475
wsn_labeled_stuck_pmldp,wsn_stuck_at,Prepared WSN stuck-at labels,stuck502,4.0,1,pm_llr_cusum,max_rank_over_final_timestep_4_scalar_features,normal_label_rows_in_first_half,4688,2344,0.5,0.5729948077438293,0.48868718482254164,0.020705399991129525
wsn_labeled_stuck_pmldp,wsn_stuck_at,Prepared WSN stuck-at labels,stuck502,4.0,1,pm_window_glr,max_rank_over_final_timestep_4_scalar_features,normal_label_rows_in_first_half,4688,2344,0.5,0.5510300061736304,0.6169664796525096,0.10882270000001881
wsn_labeled_stuck_pmldp,wsn_stuck_at,Prepared WSN stuck-at labels,stuck502,4.0,1,privsaf_hmm,max_rank_over_final_timestep_4_scalar_features,normal_label_rows_in_first_half,4688,2344,0.5,0.4798243136204266,0.5039247370490927,2.572500800000853
wsn_labeled_stuck_pmldp,wsn_stuck_at,Prepared WSN stuck-at labels,stuck502,4.0,1,privsaf_mixture,max_rank_over_final_timestep_4_scalar_features,normal_label_rows_in_first_half,4688,2344,0.5,0.4522679355612762,0.46804406242466634,0.04416069999570027
wsn_labeled_stuck_pmldp,wsn_stuck_at,Prepared WSN stuck-at labels,stuck502,4.0,2,generic_pm_hmm,max_rank_over_final_timestep_4_scalar_features,normal_label_rows_in_first_half,4688,2344,0.5,0.4356286182716165,0.4600207176045818,0.703995899981237
wsn_labeled_stuck_pmldp,wsn_stuck_at,Prepared WSN stuck-at labels,stuck502,4.0,2,pm_column_likelihood_scan,max_rank_over_final_timestep_4_scalar_features,normal_label_rows_in_first_half,4688,2344,0.5,0.573939052871903,0.5496253691046766,0.001740099978633225
wsn_labeled_stuck_pmldp,wsn_stuck_at,Prepared WSN stuck-at labels,stuck502,4.0,2,pm_llr_cusum,max_rank_over_final_timestep_4_scalar_features,normal_label_rows_in_first_half,4688,2344,0.5,0.575641533390022,0.4898437729380326,0.021375400014221668
wsn_labeled_stuck_pmldp,wsn_stuck_at,Prepared WSN stuck-at labels,stuck502,4.0,2,pm_window_glr,max_rank_over_final_timestep_4_scalar_features,normal_label_rows_in_first_half,4688,2344,0.5,0.5721564898834,0.6480381024763634,0.12962269999843556
wsn_labeled_stuck_pmldp,wsn_stuck_at,Prepared WSN stuck-at labels,stuck502,4.0,2,privsaf_hmm,max_rank_over_final_timestep_4_scalar_features,normal_label_rows_in_first_half,4688,2344,0.5,0.43415109669303076,0.4635811100178533,2.9408082000154536
wsn_labeled_stuck_pmldp,wsn_stuck_at,Prepared WSN stuck-at labels,stuck502,4.0,2,privsaf_mixture,max_rank_over_final_timestep_4_scalar_features,normal_label_rows_in_first_half,4688,2344,0.5,0.42126218709594754,0.4502206342681631,0.04633549999562092
